Project,Release,ClassName,Bugginess
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/Resources.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/RoleSelectModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/RoleTemplateModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/Roles.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/Schema.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/StatusModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/Tasks.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/Todo.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/UserOwnerSelectModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/UserRequestModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/Users.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/ViewUserModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractTasks.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/EventSelectionPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/JQueryUITabbedPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/LoggerCategoryPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/SelectedEventsPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/AuthRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java",Yes
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java",Yes
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java",Yes
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionResultColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxGroupSelectorPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckGroupColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPropertyColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRoleProvider.java",No
SYNCOPE,16,"console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/audit/AuditManager.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java",Yes
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/ContentUpgrader.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMapping.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMappingItem.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java",Yes
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java",Yes
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java",Yes
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java",Yes
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMappingItem.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractAttributableDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractContentDealer.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java",Yes
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttributableSearchDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ContentLoader.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/BasicValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceCheck.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java",No
SYNCOPE,16,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java",No
